Trading Date,Interval Number,Trading Interval,Trading Suspended,Offer Quantity (MWh),Bid Quantity (MWh),Clearing Quantity (MWh),Clearing Price ($/MWh),Extracted At,,,
2021/6/3,17,2021/6/3 16:00,N,2246.178,1020.059,59.87,83.11,,4.1555,,
2021/6/3,18,2021/6/3 16:30,N,2261.982,1082.299,32.489,69.25,,3.4625,,
2021/6/3,19,2021/6/3 17:00,N,2263.409,1154.142,31.888,96.99,,4.8495,,
2021/6/3,20,2021/6/3 17:30,N,2264.147,1232.032,22.476,110,,5.5,,
2021/6/3,21,2021/6/3 18:00,N,2264.993,1273.083,16.502,110,,5.5,,
2021/6/3,22,2021/6/3 18:30,N,2281.435,1262.293,24.396,105,,5.25,,
2021/6/3,23,2021/6/3 19:00,N,2283.993,1251.881,28.365,103.79,,5.1895,,
2021/6/3,24,2021/6/3 19:30,N,2284.299,1241.288,20.581,98.41,,4.9205,,
2021/6/3,25,2021/6/3 20:00,N,2284.788,1192.151,20.241,91.24,,4.562,,
2021/6/3,26,2021/6/3 20:30,N,2287.007,1119.04,19.564,72.97,,3.6485,,
2021/6/3,27,2021/6/3 21:00,N,2272.612,1096.815,31.979,76.89,,3.8445,,
2021/6/3,28,2021/6/3 21:30,N,2271.631,1057.44,17.52,60,,3,,
2021/6/3,29,2021/6/3 22:00,N,2277.271,967.289,22.72,59.46,,2.973,,
2021/6/3,30,2021/6/3 22:30,N,2282.817,898.105,67.157,45.32,,2.266,,
2021/6/3,31,2021/6/3 23:00,N,2292.801,832.383,48.726,41.33,,2.0665,,
2021/6/3,32,2021/6/3 23:30,N,2296.949,799.495,46.138,39.96,,1.998,,
2021/6/3,33,2021/6/4 0:00,N,2299.636,792.116,44.81,39.96,,1.998,,
2021/6/3,34,2021/6/4 0:30,N,2302.131,787.311,44.253,39.96,,1.998,,
2021/6/3,35,2021/6/4 1:00,N,2304.518,776.816,44.179,39.96,,1.998,,
2021/6/3,36,2021/6/4 1:30,N,2306.56,766.759,43.81,39.96,,1.998,,
2021/6/3,37,2021/6/4 2:00,N,2304.921,751.021,43.379,39.96,,1.998,,
2021/6/3,38,2021/6/4 2:30,N,2304.585,716.536,43.07,39.96,,1.998,,
2021/6/3,39,2021/6/4 3:00,N,2304.907,704.07,42.982,39.96,,1.998,,
2021/6/3,40,2021/6/4 3:30,N,2305.067,737.342,43.344,39.96,,1.998,,
2021/6/3,41,2021/6/4 4:00,N,2305.152,768.57,44.042,39.96,,1.998,,
2021/6/3,42,2021/6/4 4:30,N,2307.527,789.117,44.286,39.96,,1.998,,
2021/6/3,43,2021/6/4 5:00,N,2321.74,868.845,50.024,41.33,,2.0665,,
2021/6/3,44,2021/6/4 5:30,N,2317.978,911.1,72.759,45.32,,2.266,,
2021/6/3,45,2021/6/4 6:00,N,2309.531,980.929,66.138,62.54,,3.127,,
2021/6/3,46,2021/6/4 6:30,N,2307.488,1072.13,69.167,69.71,,3.4855,,
2021/6/3,47,2021/6/4 7:00,N,2308.93,1147.302,67.819,80,,4,,
2021/6/3,48,2021/6/4 7:30,N,2326.689,1161.468,67.519,90.34,,4.517,,
2021/6/4,1,2021/6/4 8:00,N,2336.437,1108.083,65.016,86.08,,4.304,,
2021/6/4,2,2021/6/4 8:30,N,2330.337,1062.322,44.957,94,,4.7,,
2021/6/4,3,2021/6/4 9:00,N,2321.826,997.647,34.08,83.11,,4.1555,,
2021/6/4,4,2021/6/4 9:30,N,2292.507,936.877,53.195,72.21,,3.6105,,
2021/6/4,5,2021/6/4 10:00,N,2291.199,857.938,33.408,54.79,,2.7395,,
2021/6/4,6,2021/6/4 10:30,N,2293.646,778.69,35.528,29.87,,1.4935,,
2021/6/4,7,2021/6/4 11:00,N,2292.74,735.894,35.933,29.42,,1.471,,
2021/6/4,8,2021/6/4 11:30,N,2294.81,719.008,35.703,29.42,,1.471,,
2021/6/4,9,2021/6/4 12:00,N,2296.39,711.107,35.348,29.42,,1.471,,
2021/6/4,10,2021/6/4 12:30,N,2295.34,715.956,35.33,29.42,,1.471,,
2021/6/4,11,2021/6/4 13:00,N,2294.28,703.648,34.868,29.42,,1.471,,
2021/6/4,12,2021/6/4 13:30,N,2312.566,685.332,34.824,29.42,,1.471,,
2021/6/4,13,2021/6/4 14:00,N,2301.296,706.45,34.286,29.42,,1.471,,
2021/6/4,14,2021/6/4 14:30,N,2317.214,767.814,80.592,32.64,,1.632,,
2021/6/4,15,2021/6/4 15:00,N,2307.302,851.433,50.544,39.53,,1.9765,,
2021/6/4,16,2021/6/4 15:30,N,2307.98,925.658,17.081,72.21,,3.6105,,
2021/6/4,17,2021/6/4 16:00,N,2296.033,997.931,16.931,83.11,,4.1555,,
2021/6/4,18,2021/6/4 16:30,N,2302.142,1061.684,31.623,73.69,,3.6845,,
2021/6/4,19,2021/6/4 17:00,N,2297.736,1132.611,30.508,99.1,,4.955,,
2021/6/4,20,2021/6/4 17:30,N,2297.685,1208.405,16.451,115.79,,5.7895,,
2021/6/4,21,2021/6/4 18:00,N,2299.532,1257.319,15.966,110,,5.5,,
2021/6/4,22,2021/6/4 18:30,N,2298.892,1250.286,15.966,110,,5.5,,
2021/6/4,23,2021/6/4 19:00,N,2289.202,1209.256,15.966,110,,5.5,,
2021/6/4,24,2021/6/4 19:30,N,2327.773,1171.677,14.581,100,,5,,
2021/6/4,25,2021/6/4 20:00,N,2310.811,1147.07,14.42,90.34,,4.517,,
2021/6/4,26,2021/6/4 20:30,N,2299.936,1100.573,14.42,75.34,,3.767,,
2021/6/4,27,2021/6/4 21:00,N,2290.092,1071.766,13.421,83.63,,4.1815,,
2021/6/4,28,2021/6/4 21:30,N,2280.685,1028.475,13.091,88.55,,4.4275,,
2021/6/4,29,2021/6/4 22:00,N,2286.224,952.822,22.73,55.18,,2.759,,
2021/6/4,30,2021/6/4 22:30,N,2300.839,909.048,24.531,49.27,,2.4635,,
2021/6/4,31,2021/6/4 23:00,N,2303.288,862.746,44.321,44.79,,2.2395,,
2021/6/4,32,2021/6/4 23:30,N,2300.84,818.921,39.79,44.79,,2.2395,,
2021/6/4,33,2021/6/5 0:00,N,2303.599,786.517,41.199,30.43,,1.5215,,
2021/6/4,34,2021/6/5 0:30,N,2314.775,765.499,29.74,29.42,,1.471,,
2021/6/4,35,2021/6/5 1:00,N,2322.231,762.035,29.384,27.11,,1.3555,,
2021/6/4,36,2021/6/5 1:30,N,2318.591,758.126,29.384,26.6,,1.33,,
2021/6/4,37,2021/6/5 2:00,N,2325.376,745.5,29.384,26.45,,1.3225,,
2021/6/4,38,2021/6/5 2:30,N,2328.165,729.671,29.385,26.45,,1.3225,,
2021/6/4,39,2021/6/5 3:00,N,2334.641,711.354,29.385,26.45,,1.3225,,
2021/6/4,40,2021/6/5 3:30,N,2337.261,707.796,29.385,26.45,,1.3225,,
2021/6/4,41,2021/6/5 4:00,N,2332.759,722.545,29.385,26.45,,1.3225,,
2021/6/4,42,2021/6/5 4:30,N,2330.831,737.179,41.097,29.87,,1.4935,,
2021/6/4,43,2021/6/5 5:00,N,2321.428,817.143,44.054,44.79,,2.2395,,
2021/6/4,44,2021/6/5 5:30,N,2332.107,836.199,45.145,44.79,,2.2395,,
2021/6/4,45,2021/6/5 6:00,N,2318.322,864.214,54.6,55,,2.75,,
2021/6/4,46,2021/6/5 6:30,N,2316.407,921.856,47.828,85.03,,4.2515,,
2021/6/4,47,2021/6/5 7:00,N,2258.795,981.583,49.645,89.35,,4.4675,,
2021/6/4,48,2021/6/5 7:30,N,2276.341,1001.365,40.513,90.34,,4.517,,
2021/6/5,1,2021/6/5 8:00,N,2291.639,942.036,50.758,91.24,,4.562,,
2021/6/5,2,2021/6/5 8:30,N,2265.385,914.108,50.01,97.8,,4.89,,
2021/6/5,3,2021/6/5 9:00,N,2260.739,853.341,35.032,66.29,,3.3145,,
2021/6/5,4,2021/6/5 9:30,N,2254.775,781.388,83.374,51.11,,2.5555,,
2021/6/5,5,2021/6/5 10:00,N,2254.875,711.772,120.697,37.17,,1.8585,,
2021/6/5,6,2021/6/5 10:30,N,2259.831,638.849,98.546,27.34,,1.367,,
2021/6/5,7,2021/6/5 11:00,N,2252.841,593.987,98.652,27.34,,1.367,,
2021/6/5,8,2021/6/5 11:30,N,2242.913,593.903,98.488,27.34,,1.367,,
2021/6/5,9,2021/6/5 12:00,N,2241.132,594.339,98.914,27.34,,1.367,,
2021/6/5,10,2021/6/5 12:30,N,2242.148,593.39,99.56,27.34,,1.367,,
2021/6/5,11,2021/6/5 13:00,N,2253.625,597.744,101.041,27.34,,1.367,,
2021/6/5,12,2021/6/5 13:30,N,2272.421,613.321,97.629,27.34,,1.367,,
2021/6/5,13,2021/6/5 14:00,N,2273.469,625.132,98.533,27.34,,1.367,,
2021/6/5,14,2021/6/5 14:30,N,2274.8,659.497,94.073,32.64,,1.632,,
2021/6/5,15,2021/6/5 15:00,N,2274.573,719.896,80.457,37.43,,1.8715,,
2021/6/5,16,2021/6/5 15:30,N,2266.897,790.21,40.451,52.18,,2.609,,
2021/6/5,17,2021/6/5 16:00,N,2264.229,870.819,38.18,65.16,,3.258,,
2021/6/5,18,2021/6/5 16:30,N,2236.444,939.66,67.212,67.9,,3.395,,
2021/6/5,19,2021/6/5 17:00,N,2236.986,1024.267,80.382,70.78,,3.539,,
2021/6/5,20,2021/6/5 17:30,N,2257.905,1103.56,50.1,83.7,,4.185,,
2021/6/5,21,2021/6/5 18:00,N,2258.012,1157.101,50.03,88.11,,4.4055,,
2021/6/5,22,2021/6/5 18:30,N,2260.05,1152.824,49.75,86.35,,4.3175,,
2021/6/5,23,2021/6/5 19:00,N,2262.629,1117.821,49.57,83.75,,4.1875,,
2021/6/5,24,2021/6/5 19:30,N,2235.974,1082.083,52.332,77.29,,3.8645,,
2021/6/5,25,2021/6/5 20:00,N,2239.05,1054.556,49.22,78.6,,3.93,,
2021/6/5,26,2021/6/5 20:30,N,2245.407,1008.615,49.071,68.56,,3.428,,
2021/6/5,27,2021/6/5 21:00,N,2230.682,989.45,37.793,77.79,,3.8895,,
2021/6/5,28,2021/6/5 21:30,N,2233.381,956.252,36.881,85.7,,4.285,,
2021/6/5,29,2021/6/5 22:00,N,2232.366,906.147,24.281,56.72,,2.836,,
2021/6/5,30,2021/6/5 22:30,N,2241.43,861.794,24.16,55.18,,2.759,,
2021/6/5,31,2021/6/5 23:00,N,2253.214,820.431,14.091,55.36,,2.768,,
2021/6/5,32,2021/6/5 23:30,N,2242.027,783.851,25.951,53.93,,2.6965,,
2021/6/5,33,2021/6/6 0:00,N,2246.133,763.45,22.021,53.93,,2.6965,,
2021/6/5,34,2021/6/6 0:30,N,2252.128,758.72,49.497,43.82,,2.191,,
2021/6/5,35,2021/6/6 1:00,N,2261.449,747.118,40.677,43.34,,2.167,,
2021/6/5,36,2021/6/6 1:30,N,2260.316,721.841,38.248,34.56,,1.728,,
2021/6/5,37,2021/6/6 2:00,N,2259.088,710.398,38.248,34.56,,1.728,,
2021/6/5,38,2021/6/6 2:30,N,2258.685,711.552,38.248,34.56,,1.728,,
2021/6/5,39,2021/6/6 3:00,N,2247.1,712.352,38.248,34.56,,1.728,,
2021/6/5,40,2021/6/6 3:30,N,2260.555,710.917,38.248,34.56,,1.728,,
2021/6/5,41,2021/6/6 4:00,N,2260.101,716.244,40.509,43.34,,2.167,,
2021/6/5,42,2021/6/6 4:30,N,2265.01,712.116,40.674,43.34,,2.167,,
2021/6/5,43,2021/6/6 5:00,N,2257.211,783.441,40.221,50.65,,2.5325,,
2021/6/5,44,2021/6/6 5:30,N,2259.354,791.001,40.227,52.4,,2.62,,
2021/6/5,45,2021/6/6 6:00,N,2245.304,807.248,59.313,54.53,,2.7265,,
2021/6/5,46,2021/6/6 6:30,N,2243.307,847.991,75.984,62.54,,3.127,,
2021/6/5,47,2021/6/6 7:00,N,2276.954,913.979,49.91,86.17,,4.3085,,
2021/6/5,48,2021/6/6 7:30,N,2293.933,935.273,39.503,90.34,,4.517,,
2021/6/6,1,2021/6/6 8:00,N,2286.495,855.41,53.32,55.18,,2.759,,
2021/6/6,2,2021/6/6 8:30,N,2265.07,825.919,57.144,50.78,,2.539,,
2021/6/6,3,2021/6/6 9:00,N,2252.82,786.559,34.578,50.63,,2.5315,,
2021/6/6,4,2021/6/6 9:30,N,2253.99,714.71,45.053,34.65,,1.7325,,
2021/6/6,5,2021/6/6 10:00,N,2226.201,685.036,45.766,37.35,,1.8675,,
2021/6/6,6,2021/6/6 10:30,N,2227.223,632.003,48.378,37.35,,1.8675,,
2021/6/6,7,2021/6/6 11:00,N,2223.619,597.458,49.932,30.29,,1.5145,,
2021/6/6,8,2021/6/6 11:30,N,2227.127,589.596,48.837,30.29,,1.5145,,
2021/6/6,9,2021/6/6 12:00,N,2227.128,598.591,46.071,30.14,,1.507,,
2021/6/6,10,2021/6/6 12:30,N,2227.123,615.896,46.144,33.75,,1.6875,,
2021/6/6,11,2021/6/6 13:00,N,2247.729,643.324,43.365,34.65,,1.7325,,
2021/6/6,12,2021/6/6 13:30,N,2247.209,676.225,42.769,34.65,,1.7325,,
2021/6/6,13,2021/6/6 14:00,N,2247.183,697.988,42.795,34.65,,1.7325,,
2021/6/6,14,2021/6/6 14:30,N,2251.549,718.124,44.625,34.65,,1.7325,,
2021/6/6,15,2021/6/6 15:00,N,2292.201,719.059,45.79,34.65,,1.7325,,
2021/6/6,16,2021/6/6 15:30,N,2283.367,787.15,19.608,49.07,,2.4535,,
2021/6/6,17,2021/6/6 16:00,N,2274.289,866.544,50.203,49.96,,2.498,,
2021/6/6,18,2021/6/6 16:30,N,2269.765,930.423,25.117,65.45,,3.2725,,
2021/6/6,19,2021/6/6 17:00,N,2265.197,1026.342,52.904,75.34,,3.767,,
2021/6/6,20,2021/6/6 17:30,N,2259.311,1111.214,55.7,69.04,,3.452,,
2021/6/6,21,2021/6/6 18:00,N,2272.506,1157.495,64.7,82.62,,4.131,,
2021/6/6,22,2021/6/6 18:30,N,2279.077,1135.858,66.8,76.86,,3.843,,
2021/6/6,23,2021/6/6 19:00,N,2283.873,1110.198,68.4,63.11,,3.1555,,
2021/6/6,24,2021/6/6 19:30,N,2274.189,1083.445,61.6,62.78,,3.139,,
2021/6/6,25,2021/6/6 20:00,N,2272.132,1056.36,59.5,73.31,,3.6655,,
2021/6/6,26,2021/6/6 20:30,N,2263.475,1027.259,64.5,76.97,,3.8485,,
2021/6/6,27,2021/6/6 21:00,N,2244.753,986.191,60.696,62.01,,3.1005,,
2021/6/6,28,2021/6/6 21:30,N,2252.741,935.463,56.487,39.72,,1.986,,
2021/6/6,29,2021/6/6 22:00,N,2263.369,867.583,61.687,38.81,,1.9405,,
2021/6/6,30,2021/6/6 22:30,N,2260.221,821.455,71.391,40.85,,2.0425,,
2021/6/6,31,2021/6/6 23:00,N,2276.048,777.675,108.367,37.35,,1.8675,,
2021/6/6,32,2021/6/6 23:30,N,2287.269,732.003,71.002,29.09,,1.4545,,
2021/6/6,33,2021/6/7 0:00,N,2300.675,719.615,62.602,26.34,,1.317,,
2021/6/6,34,2021/6/7 0:30,N,2314.325,696.979,68.902,25.74,,1.287,,
2021/6/6,35,2021/6/7 1:00,N,2336.662,683.944,66.959,19.82,,0.991,,
2021/6/6,36,2021/6/7 1:30,N,2346.22,661.707,45.922,19.49,,0.9745,,
2021/6/6,37,2021/6/7 2:00,N,2321.785,657.937,41.252,19.49,,0.9745,,
2021/6/6,38,2021/6/7 2:30,N,2311.599,659.834,41.748,19.49,,0.9745,,
2021/6/6,39,2021/6/7 3:00,N,2317.679,661.867,42.282,19.49,,0.9745,,
2021/6/6,40,2021/6/7 3:30,N,2323.147,660.533,42.148,19.49,,0.9745,,
2021/6/6,41,2021/6/7 4:00,N,2346.943,662.703,42.418,19.49,,0.9745,,
2021/6/6,42,2021/6/7 4:30,N,2341.519,691.804,72.619,21.64,,1.082,,
2021/6/6,43,2021/6/7 5:00,N,2322.037,781.139,87.687,36.16,,1.808,,
2021/6/6,44,2021/6/7 5:30,N,2315.829,820.255,62.403,36.73,,1.8365,,
2021/6/6,45,2021/6/7 6:00,N,2305.023,867.01,61.603,37.09,,1.8545,,
2021/6/6,46,2021/6/7 6:30,N,2299.438,942.827,107.003,44.22,,2.211,,
2021/6/6,47,2021/6/7 7:00,N,2303.155,1033.839,141.004,71.1,,3.555,,
2021/6/6,48,2021/6/7 7:30,N,2329.429,1039.679,152.712,74.11,,3.7055,,
2021/6/7,1,2021/6/7 8:00,N,2462.939,994.864,123.707,53.46,,2.673,,
2021/6/7,2,2021/6/7 8:30,N,2458.719,943.287,111.807,41.1,,2.055,,
2021/6/7,3,2021/6/7 9:00,N,2457.771,918.72,92.007,37.72,,1.886,,
2021/6/7,4,2021/6/7 9:30,N,2460.676,881.56,145.842,37.91,,1.8955,,
2021/6/7,5,2021/6/7 10:00,N,2469.327,796.873,186.326,33.51,,1.6755,,
2021/6/7,6,2021/6/7 10:30,N,2482.154,702.808,150.016,23.79,,1.1895,,
2021/6/7,7,2021/6/7 11:00,N,2486.417,660.839,108.657,23.2,,1.16,,
2021/6/7,8,2021/6/7 11:30,N,2484.114,664.718,111.536,23.2,,1.16,,
2021/6/7,9,2021/6/7 12:00,N,2477.216,666.372,111.89,23.79,,1.1895,,
2021/6/7,10,2021/6/7 12:30,N,2469.942,663.949,108.467,23.79,,1.1895,,
2021/6/7,11,2021/6/7 13:00,N,2464.774,688.776,107.495,25.95,,1.2975,,
2021/6/7,12,2021/6/7 13:30,N,2461.728,712.604,119.376,26.19,,1.3095,,
2021/6/7,13,2021/6/7 14:00,N,2461.341,725.454,89.36,27.38,,1.369,,
2021/6/7,14,2021/6/7 14:30,N,2463.632,760.383,105.346,33.51,,1.6755,,
2021/6/7,15,2021/6/7 15:00,N,2466.442,823.998,69.302,36.56,,1.828,,
2021/6/7,16,2021/6/7 15:30,N,2469.469,882.404,57.307,37.34,,1.867,,
2021/6/7,17,2021/6/7 16:00,N,2463.751,955.576,71.89,50.06,,2.503,,
2021/6/7,18,2021/6/7 16:30,N,2454.522,1038.026,81.307,37.78,,1.889,,
2021/6/7,19,2021/6/7 17:00,N,2448.7,1127.686,66.607,53.38,,2.669,,
2021/6/7,20,2021/6/7 17:30,N,2448.785,1216.244,80.003,56.81,,2.8405,,
2021/6/7,21,2021/6/7 18:00,N,2449.863,1261.648,93.003,70.5,,3.525,,
2021/6/7,22,2021/6/7 18:30,N,2452.844,1246.512,104.803,61.34,,3.067,,
2021/6/7,23,2021/6/7 19:00,N,2455.9,1222.554,117.203,58.61,,2.9305,,
2021/6/7,24,2021/6/7 19:30,N,2458.735,1193.684,80.703,59.07,,2.9535,,
2021/6/7,25,2021/6/7 20:00,N,2460.413,1146.933,132.803,63.71,,3.1855,,
2021/6/7,26,2021/6/7 20:30,N,2460.466,1077.839,137.403,66.41,,3.3205,,
2021/6/7,27,2021/6/7 21:00,N,2447.89,1050.169,122.604,52.6,,2.63,,
2021/6/7,28,2021/6/7 21:30,N,2451.631,1007.93,98.89,43.14,,2.157,,
2021/6/7,29,2021/6/7 22:00,N,2460.507,910.903,101.89,38.38,,1.919,,
2021/6/7,30,2021/6/7 22:30,N,2468.272,836.607,103.894,38.16,,1.908,,
2021/6/7,31,2021/6/7 23:00,N,2478.252,788.937,96.218,27.34,,1.367,,
2021/6/7,32,2021/6/7 23:30,N,2486.156,755.104,94.735,25.95,,1.2975,,
2021/6/7,33,2021/6/8 0:00,N,2488.059,732.46,123.175,23.2,,1.16,,
2021/6/7,34,2021/6/8 0:30,N,2488.111,713.627,104.842,20.92,,1.046,,
2021/6/7,35,2021/6/8 1:00,N,2487.361,704.01,95.324,20.92,,1.046,,
2021/6/7,36,2021/6/8 1:30,N,2485.732,680.401,72.369,-8.8,,-0.44,,
2021/6/7,37,2021/6/8 2:00,N,2483.549,664.505,56.173,-9.28,,-0.464,,
2021/6/7,38,2021/6/8 2:30,N,2485.37,672.981,64.949,-9.28,,-0.464,,
2021/6/7,39,2021/6/8 3:00,N,2487.682,675.984,67.853,-8.8,,-0.44,,
2021/6/7,40,2021/6/8 3:30,N,2489.074,686.812,78.28,-8.8,,-0.44,,
2021/6/7,41,2021/6/8 4:00,N,2488.287,714.176,103.69,20.92,,1.046,,
2021/6/7,42,2021/6/8 4:30,N,2485.872,734.249,120.702,25.1,,1.255,,
2021/6/7,43,2021/6/8 5:00,N,2484.071,815.381,96.846,34.65,,1.7325,,
2021/6/7,44,2021/6/8 5:30,N,2486.141,855.652,127.719,35.17,,1.7585,,
2021/6/7,45,2021/6/8 6:00,N,2480.241,909.266,132.306,37.8,,1.89,,
2021/6/7,46,2021/6/8 6:30,N,2476.951,980.297,125.706,56.83,,2.8415,,
2021/6/7,47,2021/6/8 7:00,N,2474.047,1040.316,122.106,70.88,,3.544,,
2021/6/7,48,2021/6/8 7:30,N,2485.864,1070.309,137.415,83.11,,4.1555,,
2021/6/8,1,2021/6/8 8:00,N,2362.372,1075.49,113.667,62.98,,3.149,,
2021/6/8,2,2021/6/8 8:30,N,2363.677,1064.486,109.997,53.12,,2.656,,
2021/6/8,3,2021/6/8 9:00,N,2372.326,1017.632,106.322,47.52,,2.376,,
2021/6/8,4,2021/6/8 9:30,N,2387.516,945.239,103.308,37.34,,1.867,,
2021/6/8,5,2021/6/8 10:00,N,2395.182,857.082,64.396,33.75,,1.6875,,
2021/6/8,6,2021/6/8 10:30,N,2395.033,779.787,69.621,25.95,,1.2975,,
2021/6/8,7,2021/6/8 11:00,N,2393.881,744.57,57.602,25.1,,1.255,,
2021/6/8,8,2021/6/8 11:30,N,2395.285,721.054,43.172,10.23,,0.5115,,
2021/6/8,9,2021/6/8 12:00,N,2382.175,700.795,36.644,-8.8,,-0.44,,
2021/6/8,10,2021/6/8 12:30,N,2368.972,699.91,36.464,-8.8,,-0.44,,
2021/6/8,11,2021/6/8 13:00,N,2362.558,700.39,36.345,-8.8,,-0.44,,
2021/6/8,12,2021/6/8 13:30,N,2359.089,699.236,36.094,-8.8,,-0.44,,
2021/6/8,13,2021/6/8 14:00,N,2384.243,698.976,35.834,-9.28,,-0.464,,
2021/6/8,14,2021/6/8 14:30,N,2381.838,753.277,60.902,25.74,,1.287,,
2021/6/8,15,2021/6/8 15:00,N,2379.384,826.833,58.919,30,,1.5,,
2021/6/8,16,2021/6/8 15:30,N,2379.088,890.529,77.408,35.41,,1.7705,,
2021/6/8,17,2021/6/8 16:00,N,2375.069,960.784,79.608,35.58,,1.779,,
2021/6/8,18,2021/6/8 16:30,N,2375.253,1045.576,79.108,39.43,,1.9715,,
2021/6/8,19,2021/6/8 17:00,N,2376.47,1153.771,54.608,47.58,,2.379,,
2021/6/8,20,2021/6/8 17:30,N,2378.028,1243.475,43.104,62.57,,3.1285,,
2021/6/8,21,2021/6/8 18:00,N,2379.369,1293.359,46.404,73.83,,3.6915,,
2021/6/8,22,2021/6/8 18:30,N,2383.101,1284.846,49.004,62.81,,3.1405,,
2021/6/8,23,2021/6/8 19:00,N,2391.183,1248.848,52.504,58.97,,2.9485,,
2021/6/8,24,2021/6/8 19:30,N,2403.793,1206.916,54.704,57.46,,2.873,,
2021/6/8,25,2021/6/8 20:00,N,2411.6,1141.242,57.804,54.7,,2.735,,
2021/6/8,26,2021/6/8 20:30,N,2414.606,1067.955,61.504,45.12,,2.256,,
2021/6/8,27,2021/6/8 21:00,N,2401.453,1030.29,69.999,42.06,,2.103,,
2021/6/8,28,2021/6/8 21:30,N,2401.327,979.343,91.091,38.05,,1.9025,,
2021/6/8,29,2021/6/8 22:00,N,2408.081,879.14,80.991,37.15,,1.8575,,
2021/6/8,30,2021/6/8 22:30,N,2414.303,791.291,57.341,27.38,,1.369,,
2021/6/8,31,2021/6/8 23:00,N,2422.951,718.765,78.402,25.74,,1.287,,
2021/6/8,32,2021/6/8 23:30,N,2430.424,689.787,62.055,-8.8,,-0.44,,
2021/6/8,33,2021/6/9 0:00,N,2434.396,688.803,59.271,-8.8,,-0.44,,
2021/6/8,34,2021/6/9 0:30,N,2438.261,680.377,51.445,-8.8,,-0.44,,
2021/6/8,35,2021/6/9 1:00,N,2431.151,677.667,48.735,-8.8,,-0.44,,
2021/6/8,36,2021/6/9 1:30,N,2406.125,676.727,48.395,-8.8,,-0.44,,
2021/6/8,37,2021/6/9 2:00,N,2388.681,675.337,48.205,-8.8,,-0.44,,
2021/6/8,38,2021/6/9 2:30,N,2404.869,674.567,47.935,-8.8,,-0.44,,
2021/6/8,39,2021/6/9 3:00,N,2413.583,673.827,47.895,-9.28,,-0.464,,
2021/6/8,40,2021/6/9 3:30,N,2416.07,673.927,47.895,-9.28,,-0.464,,
2021/6/8,41,2021/6/9 4:00,N,2429.859,670.55,46.894,-9.28,,-0.464,,
2021/6/8,42,2021/6/9 4:30,N,2438.784,672.61,47.454,-9.28,,-0.464,,
2021/6/8,43,2021/6/9 5:00,N,2448.297,753.879,111.593,25.23,,1.2615,,
2021/6/8,44,2021/6/9 5:30,N,2444.99,799.49,65.367,29.53,,1.4765,,
2021/6/8,45,2021/6/9 6:00,N,2434.498,857.947,88.594,34.89,,1.7445,,
2021/6/8,46,2021/6/9 6:30,N,2427.457,940.683,112.694,39.06,,1.953,,
2021/6/8,47,2021/6/9 7:00,N,2423.377,1009.947,110.794,50.3,,2.515,,
2021/6/8,48,2021/6/9 7:30,N,2436.273,1005.268,121.403,53,,2.65,,
2021/6/9,1,2021/6/9 8:00,N,2547.873,985.262,110.795,49.27,,2.4635,,
2021/6/9,2,2021/6/9 8:30,N,2549.119,952.843,106.395,38.78,,1.939,,
2021/6/9,3,2021/6/9 9:00,N,2549.861,913.6,74.895,36.57,,1.8285,,
2021/6/9,4,2021/6/9 9:30,N,2547.112,838.703,80.76,31.91,,1.5955,,
2021/6/9,5,2021/6/9 10:00,N,2550.353,773.61,87.102,25.74,,1.287,,
2021/6/9,6,2021/6/9 10:30,N,2553.449,719.676,48.418,19.82,,0.991,,
2021/6/9,7,2021/6/9 11:00,N,2541.63,695.088,25.88,-9.28,,-0.464,,
2021/6/9,8,2021/6/9 11:30,N,2539.835,695.678,25.83,-9.28,,-0.464,,
2021/6/9,9,2021/6/9 12:00,N,2547.342,695.018,25.81,-9.28,,-0.464,,
2021/6/9,10,2021/6/9 12:30,N,2595.793,705.761,25.66,-9.28,,-0.464,,
2021/6/9,11,2021/6/9 13:00,N,2595.938,738.635,38.401,-8.8,,-0.44,,
2021/6/9,12,2021/6/9 13:30,N,2597.95,758.148,82.802,25.1,,1.255,,
2021/6/9,13,2021/6/9 14:00,N,2598.114,756.761,56.102,26.09,,1.3045,,
2021/6/9,14,2021/6/9 14:30,N,2598.533,768.319,56.902,26.09,,1.3045,,
2021/6/9,15,2021/6/9 15:00,N,2595.163,812.688,58.402,26.47,,1.3235,,
2021/6/9,16,2021/6/9 15:30,N,2583.385,868.866,36.42,29.53,,1.4765,,
2021/6/9,17,2021/6/9 16:00,N,2587.863,935.158,79.795,34.37,,1.7185,,
2021/6/9,18,2021/6/9 16:30,N,2589.641,1036.336,85.895,40.78,,2.039,,
2021/6/9,19,2021/6/9 17:00,N,2594.599,1171.763,48.195,79.26,,3.963,,
2021/6/9,20,2021/6/9 17:30,N,2592.631,1262.323,49.59,90.11,,4.5055,,
2021/6/9,21,2021/6/9 18:00,N,2590.652,1311.704,80.436,95.3,,4.765,,
2021/6/9,22,2021/6/9 18:30,N,2590.884,1301.185,50.79,93.68,,4.684,,
2021/6/9,23,2021/6/9 19:00,N,2591.116,1254.853,83.89,89.82,,4.491,,
2021/6/9,24,2021/6/9 19:30,N,2591.464,1223.61,86.39,93.53,,4.6765,,
2021/6/9,25,2021/6/9 20:00,N,2566.417,1173.516,89.49,84.62,,4.231,,
